,artist,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
2084,The Beetles,Live At The Hollywood Bowl,11,7j021TxcicWprdXpCcMBeH,All My Loving - Live / Remastered,spotify:track:7j021TxcicWprdXpCcMBeH,0.0203,0.203,0.663,0.0,0.899,-8.037,0.0349,169.994,0.725,31
2085,The Beetles,Live At The Hollywood Bowl,12,0GUp9QOezipeh6BOV1kguV,She Loves You - Live / Remastered,spotify:track:0GUp9QOezipeh6BOV1kguV,0.192,0.357,0.858,0.0,0.671,-8.421,0.0866,78.408,0.478,32
2086,The Beetles,Live At The Hollywood Bowl,13,3gluwLob4WQKYDPDKi09Ql,Long Tall Sally - Live / Remastered,spotify:track:3gluwLob4WQKYDPDKi09Ql,0.0285,0.38,0.908,0.0,0.577,-5.919,0.0483,91.242,0.652,29
2087,The Beetles,Live At The Hollywood Bowl,14,4Dw9HFzXqmdJRM8vfc1FId,You Can't Do That - Live / Bonus Track,spotify:track:4Dw9HFzXqmdJRM8vfc1FId,0.00224,0.432,0.705,0.0,0.834,-8.396,0.0334,136.18,0.677,28
2088,The Beetles,Live At The Hollywood Bowl,15,6ek0XTffa5eUTkwamO0q5B,I Want To Hold Your Hand - Live / Bonus Track,spotify:track:6ek0XTffa5eUTkwamO0q5B,0.0177,0.225,0.834,0.0,0.948,-8.425,0.0596,141.085,0.518,33
2089,The Beetles,Live At The Hollywood Bowl,16,1WoLOPeSqaijOuhi9Wm7V1,Everybody’s Trying To Be My Baby - Live / Bonus Track,spotify:track:1WoLOPeSqaijOuhi9Wm7V1,0.0548,0.191,0.896,0.0,0.488,-5.996,0.0521,175.22,0.728,25
2090,The Beetles,Live At The Hollywood Bowl,17,5tc3aFZhTcW46vRIk23T6e,Baby's In Black - Live / Bonus Track,spotify:track:5tc3aFZhTcW46vRIk23T6e,0.0183,0.202,0.756,1.05e-06,0.918,-7.895,0.0528,185.584,0.669,27
2091,The Beetles,Let It Be... Naked (Remastered),1,121AmMmQnBWZh8HNjZwuK6,Get Back - Naked Version / Remastered 2013,spotify:track:121AmMmQnBWZh8HNjZwuK6,0.045,0.811,0.629,0.00145,0.0709,-9.012,0.0429,123.585,0.54,43
2092,The Beetles,Let It Be... Naked (Remastered),2,4Iv7cWRprWUT0ctTsg5s54,Dig A Pony - Naked Version / Remastered 2013,spotify:track:4Iv7cWRprWUT0ctTsg5s54,0.498,0.503,0.502,0.0,0.178,-8.148,0.0414,117.916,0.499,39
2093,The Beetles,Let It Be... Naked (Remastered),3,23DgBX8Q1n4GW2jN3qSSxn,For You Blue - Naked Version / Remastered 2013,spotify:track:23DgBX8Q1n4GW2jN3qSSxn,0.276,0.854,0.625,0.00906,0.13,-10.091,0.0946,128.9,0.86,38
2094,The Beetles,Let It Be... Naked (Remastered),4,6p6E3pMc9moSp5kV3BLN0y,The Long And Winding Road - Naked Version / Remastered 2013,spotify:track:6p6E3pMc9moSp5kV3BLN0y,0.945,0.569,0.266,0.000523,0.142,-10.684,0.0303,135.754,0.279,45
2095,The Beetles,Let It Be... Naked (Remastered),5,6uJwK7c62pfQrG9tTkHivn,Two Of Us - Naked Version / Remastered 2013,spotify:track:6uJwK7c62pfQrG9tTkHivn,0.157,0.699,0.74,9.98e-06,0.147,-9.959,0.042,109.904,0.913,43
2096,The Beetles,Let It Be... Naked (Remastered),6,5OlB1bAkRhheDudIhWImFy,I've Got A Feeling - Naked Version / Remastered 2013,spotify:track:5OlB1bAkRhheDudIhWImFy,0.0311,0.427,0.73,0.0,0.135,-7.786,0.0756,164.605,0.399,41
2097,The Beetles,Let It Be... Naked (Remastered),7,2lq81FsCIMHXxONi1cTx71,One After 909 - Naked Version / Remastered 2013,spotify:track:2lq81FsCIMHXxONi1cTx71,0.0376,0.408,0.894,0.0,0.319,-6.746,0.123,182.399,0.866,37
2098,The Beetles,Let It Be... Naked (Remastered),8,5BhMoGrz5KzG2fA5uzHjZ1,Don't Let Me Down - Naked Version / Remastered 2013,spotify:track:5BhMoGrz5KzG2fA5uzHjZ1,0.147,0.486,0.489,8.63e-06,0.135,-8.626,0.0365,163.63,0.783,46
2099,The Beetles,Let It Be... Naked (Remastered),9,2ISOWWoNh0lVz2XH6lXmrt,I Me Mine - Naked Version / Remastered 2013,spotify:track:2ISOWWoNh0lVz2XH6lXmrt,0.223,0.463,0.604,0.0,0.272,-8.626,0.0412,128.451,0.758,39
2100,The Beetles,Let It Be... Naked (Remastered),10,4tnVkev96FKWFk1wLBYcJA,Across The Universe - Naked Version / Remastered 2013,spotify:track:4tnVkev96FKWFk1wLBYcJA,0.509,0.359,0.461,0.0,0.224,-10.683,0.0283,159.441,0.794,44
2101,The Beetles,Let It Be... Naked (Remastered),11,5LMw7NqkEM9x2DPyAbVZGd,Let It Be - Naked Version / Remastered 2013,spotify:track:5LMw7NqkEM9x2DPyAbVZGd,0.565,0.47,0.404,1.68e-05,0.152,-9.281,0.036,136.888,0.468,43
2102,The Beetles,Yellow Submarine Songtrack,1,1tdltVUBkiBCW1C3yB4zyD,Yellow Submarine,spotify:track:1tdltVUBkiBCW1C3yB4zyD,0.208,0.616,0.636,0.0,0.517,-7.055,0.0325,110.618,0.654,61
2103,The Beetles,Yellow Submarine Songtrack,2,4epbwW20tHuF9Q6FufAn7Y,Hey Bulldog,spotify:track:4epbwW20tHuF9Q6FufAn7Y,0.0318,0.568,0.824,0.0126,0.197,-4.413,0.0333,102.424,0.826,45
2104,The Beetles,Yellow Submarine Songtrack,3,6EOKwO6WaLal58MSsi6U4W,Eleanor Rigby,spotify:track:6EOKwO6WaLal58MSsi6U4W,0.836,0.521,0.301,0.0,0.398,-7.118,0.0356,137.382,0.621,67
2105,The Beetles,Yellow Submarine Songtrack,4,69c15XPo8sYUqmnngPtFWj,Love You To,spotify:track:69c15XPo8sYUqmnngPtFWj,0.555,0.399,0.649,4.53e-05,0.113,-8.879,0.0508,124.655,0.657,37
2106,The Beetles,Yellow Submarine Songtrack,5,4KELrBm2uoyn9tq6fZ5P98,All Together Now,spotify:track:4KELrBm2uoyn9tq6fZ5P98,0.116,0.606,0.413,0.0,0.352,-7.902,0.0622,96.245,0.889,44
2107,The Beetles,Yellow Submarine Songtrack,6,5wLkhxwU7B9DNglfZAIrQ8,Lucy In The Sky With Diamonds,spotify:track:5wLkhxwU7B9DNglfZAIrQ8,0.0137,0.421,0.388,0.0,0.297,-7.754,0.0302,138.311,0.651,47
2108,The Beetles,Yellow Submarine Songtrack,7,0JRBoJ0LwENEiSqaaqbEeG,Think For Yourself,spotify:track:0JRBoJ0LwENEiSqaaqbEeG,0.0162,0.528,0.591,0.0,0.0726,-7.411,0.0282,130.438,0.796,36
2109,The Beetles,Yellow Submarine Songtrack,8,2GfE6RKmU6xX6zvYmwTlpO,Sgt Pepper's Lonely Hearts Club Band,spotify:track:2GfE6RKmU6xX6zvYmwTlpO,0.126,0.33,0.85,1.51e-05,0.834,-5.788,0.374,189.782,0.602,39
2110,The Beetles,Yellow Submarine Songtrack,9,3M5PklZ0bZrjQBtPYyiz7F,With A Little Help From My Friends,spotify:track:3M5PklZ0bZrjQBtPYyiz7F,0.355,0.707,0.558,0.0,0.159,-6.697,0.0349,112.277,0.758,40
2111,The Beetles,Yellow Submarine Songtrack,10,2JigRzQ3AWCd4BSJoAI0vR,Baby You're A Rich Man,spotify:track:2JigRzQ3AWCd4BSJoAI0vR,0.0215,0.663,0.606,0.0,0.119,-5.758,0.0307,96.886,0.412,37
2112,The Beetles,Yellow Submarine Songtrack,11,2upaZFZApLrvmkBzBFFS9m,Only A Northern Song,spotify:track:2upaZFZApLrvmkBzBFFS9m,0.000409,0.364,0.723,0.000192,0.0859,-7.378,0.0506,106.807,0.78,35
2113,The Beetles,Yellow Submarine Songtrack,12,5zqJlEJcn0EfnvAScH8swK,All You Need Is Love,spotify:track:5zqJlEJcn0EfnvAScH8swK,0.281,0.364,0.483,1.53e-06,0.113,-8.22,0.0317,102.967,0.7,53
2114,The Beetles,Yellow Submarine Songtrack,13,1zdBFL2UtwbCEubEdcdSmU,When I'm Sixty Four,spotify:track:1zdBFL2UtwbCEubEdcdSmU,0.683,0.717,0.224,0.0,0.13,-10.832,0.056,140.164,0.594,43
2115,The Beetles,Yellow Submarine Songtrack,14,7qnX6mlylOFWHf75EkfGw7,Nowhere Man,spotify:track:7qnX6mlylOFWHf75EkfGw7,0.0155,0.534,0.646,1.42e-05,0.142,-8.998,0.0366,122.174,0.852,41
2116,The Beetles,Yellow Submarine Songtrack,15,1ntoOW2GNFCnSO7mmabrTU,It's All Too Much,spotify:track:1ntoOW2GNFCnSO7mmabrTU,4.71e-05,0.48,0.81,0.0327,0.262,-6.167,0.0382,113.521,0.208,38
2117,The Beetles,On Air - Live At The BBC (Vol.2),1,1GOrFU6g2HwRn5oo9oBmfV,"And Here We Are Again - Live At The BBC For ""Pop Go The Beatles"" / 23rd July, 1963",spotify:track:1GOrFU6g2HwRn5oo9oBmfV,0.773,0.772,0.306,0.0,0.281,-16.52,0.932,47.246,0.965,0
2118,The Beetles,On Air - Live At The BBC (Vol.2),2,32O18bd2TXidvDc24fWb8d,"Words Of Love - Live At The BBC For ""Pop Go The Beatles"" / 20th August, 1963",spotify:track:32O18bd2TXidvDc24fWb8d,0.776,0.634,0.607,0.000451,0.176,-10.635,0.0277,126.776,0.925,28
2119,The Beetles,On Air - Live At The BBC (Vol.2),3,33zZLefXgcbX3f0CFQ49b0,"How About It, Gorgeous? - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:33zZLefXgcbX3f0CFQ49b0,0.944,0.649,0.176,0.0,0.35,-20.148,0.942,86.051,0.923,23
2120,The Beetles,On Air - Live At The BBC (Vol.2),4,395dNtREg9CV943xnYim8c,"Do You Want To Know A Secret - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:395dNtREg9CV943xnYim8c,0.65,0.551,0.352,0.0,0.471,-11.919,0.0314,135.669,0.717,31
2121,The Beetles,On Air - Live At The BBC (Vol.2),5,1KhdqGq6CNKBqPddqjFCQo,"Lucille - Live At The BBC For ""Pop Go The Beatles"" / 17th September, 1963",spotify:track:1KhdqGq6CNKBqPddqjFCQo,0.752,0.588,0.843,0.00275,0.476,-9.296,0.044,137.253,0.91,24
2122,The Beetles,On Air - Live At The BBC (Vol.2),6,1ijQL9FezAggswh77wxvNK,"Hey Paul…. - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:1ijQL9FezAggswh77wxvNK,0.852,0.769,0.16,0.0,0.153,-18.609,0.935,125.657,0.969,0
2123,The Beetles,On Air - Live At The BBC (Vol.2),7,07C5ez7XXvd9sE5YM3X83F,"Anna (Go To Him) - Live At The BBC For ""Pop Go The Beatles"" / 27th August, 1963",spotify:track:07C5ez7XXvd9sE5YM3X83F,0.944,0.71,0.474,0.0163,0.256,-11.609,0.0331,111.623,0.813,29
2124,The Beetles,On Air - Live At The BBC (Vol.2),8,5vMWnicTtNy4gaJCsDZq7E,"Hello! - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:5vMWnicTtNy4gaJCsDZq7E,0.907,0.736,0.26,0.0,0.265,-19.874,0.943,130.195,0.973,0
2125,The Beetles,On Air - Live At The BBC (Vol.2),9,6r4AQXhOKOZzerkc96Qv2q,"Please Please Me - Live At The BBC For ""Pop Go The Beatles"" / 13th August, 1963",spotify:track:6r4AQXhOKOZzerkc96Qv2q,0.798,0.524,0.614,0.0,0.213,-10.379,0.0376,140.608,0.824,27
2126,The Beetles,On Air - Live At The BBC (Vol.2),10,5VxD1v6bjVC8hOW5pRzDIb,"Misery - Live At The BBC For ""Here We Go"" / 12th March, 1963",spotify:track:5VxD1v6bjVC8hOW5pRzDIb,0.298,0.68,0.535,0.0,0.833,-11.952,0.0346,136.854,0.858,25
2127,The Beetles,On Air - Live At The BBC (Vol.2),11,6MVohEoExQiPfsoTeWh5NA,"I'm Talking About You - Live At The BBC For ""Saturday Club"" / 16th March, 1963",spotify:track:6MVohEoExQiPfsoTeWh5NA,0.826,0.579,0.772,0.742,0.548,-9.387,0.0419,143.73,0.948,25
2128,The Beetles,On Air - Live At The BBC (Vol.2),12,3PbfhMu7zctIe6ayA8uZAN,"A Real Treat - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3PbfhMu7zctIe6ayA8uZAN,0.845,0.742,0.254,0.0,0.171,-17.763,0.942,86.107,0.798,20
2129,The Beetles,On Air - Live At The BBC (Vol.2),13,3b4XdfAEmkrt90CRn6kJpO,"Boys - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3b4XdfAEmkrt90CRn6kJpO,0.644,0.502,0.609,0.0,0.496,-10.167,0.0364,144.439,0.792,22
2130,The Beetles,On Air - Live At The BBC (Vol.2),14,2W0zZys4Arb0PWeuBftUrp,"Absolutely Fab - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:2W0zZys4Arb0PWeuBftUrp,0.905,0.786,0.289,0.0,0.202,-17.944,0.939,62.393,0.949,0
2131,The Beetles,On Air - Live At The BBC (Vol.2),15,1aCsBUZi7c4ISu0fE4onjl,"Chains - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:1aCsBUZi7c4ISu0fE4onjl,0.545,0.517,0.576,0.0,0.081,-12.327,0.0434,136.471,0.924,24
2132,The Beetles,On Air - Live At The BBC (Vol.2),16,0SjiwS4OB57pE1iFpL2kc2,"Ask Me Why - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:0SjiwS4OB57pE1iFpL2kc2,0.792,0.694,0.266,9.12e-05,0.0831,-11.334,0.0342,138.523,0.874,25
2133,The Beetles,On Air - Live At The BBC (Vol.2),17,4JZK2mTiWNFsEGJ14Z0ptX,"Till There Was You - Live At The BBC For ""Pop Go The Beatles"" / 30th July, 1963",spotify:track:4JZK2mTiWNFsEGJ14Z0ptX,0.859,0.703,0.369,0.000102,0.0844,-11.754,0.0347,118.11,0.754,27
2134,The Beetles,On Air - Live At The BBC (Vol.2),18,1AwFOm1ihDP7NQxBblwQQS,"Lend Me Your Comb - Live At The BBC For ""Pop Go The Beatles"" / 16th July, 1963",spotify:track:1AwFOm1ihDP7NQxBblwQQS,0.529,0.592,0.521,0.000441,0.0875,-10.106,0.0409,79.103,0.961,23
2135,The Beetles,On Air - Live At The BBC (Vol.2),19,7rJyaMfst2659UXAZCGP9E,"Lower 5E - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",spotify:track:7rJyaMfst2659UXAZCGP9E,0.962,0.794,0.149,0.0,0.151,-15.714,0.946,129.03,0.96,0
2136,The Beetles,On Air - Live At The BBC (Vol.2),20,4nS1ASybRmUQ5RheSTyD9i,"The Hippy Hippy Shake - Live At The BBC For ""Pop Go The Beatles"" / 10th September, 1963",spotify:track:4nS1ASybRmUQ5RheSTyD9i,0.692,0.504,0.763,0.00766,0.173,-8.714,0.0763,140.272,0.928,22
2137,The Beetles,On Air - Live At The BBC (Vol.2),21,70xrIwoEZFPl0z05jch6Vt,"Roll Over Beethoven - Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963",spotify:track:70xrIwoEZFPl0z05jch6Vt,0.961,0.391,0.885,8.41e-05,0.344,-8.674,0.0628,165.057,0.89,22
2138,The Beetles,On Air - Live At The BBC (Vol.2),22,4X5ea2X6j3mC6Op2O89Pzh,"There's A Place - Live At The BBC For ""Pop Go The Beatles"" / 3rd September, 1963",spotify:track:4X5ea2X6j3mC6Op2O89Pzh,0.633,0.514,0.667,0.0,0.623,-8.532,0.0302,71.852,0.864,23
2139,The Beetles,On Air - Live At The BBC (Vol.2),23,2irmkgFSP2s8DKzN33RDgO,"Bumper Bundle - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:2irmkgFSP2s8DKzN33RDgO,0.854,0.716,0.196,0.0,0.109,-19.778,0.943,115.763,0.906,19
2140,The Beetles,On Air - Live At The BBC (Vol.2),24,3kHZUMP24ImkH9PHgjljKB,"P.S. I Love You - Live At The BBC For ""Pop Go The Beatles"" / 25th June, 1963",spotify:track:3kHZUMP24ImkH9PHgjljKB,0.451,0.55,0.295,7.83e-06,0.231,-12.462,0.0313,138.658,0.736,24
2141,The Beetles,On Air - Live At The BBC (Vol.2),25,6VZF1Cn2M2FqlxPoo84afo,"Please Mister Postman - Live At The BBC For ""Pop Go The Beatles"" / 30th July 1963",spotify:track:6VZF1Cn2M2FqlxPoo84afo,0.823,0.704,0.549,0.0,0.123,-9.867,0.0346,125.86,0.922,26
2142,The Beetles,On Air - Live At The BBC (Vol.2),26,6N6He3Wk0q2O0f2LRLrbil,"Beautiful Dreamer - Live At The BBC For ""Saturday Club"" / 26th January, 1963",spotify:track:6N6He3Wk0q2O0f2LRLrbil,0.84,0.44,0.765,0.166,0.2,-8.699,0.0855,169.334,0.81,22
2143,The Beetles,On Air - Live At The BBC (Vol.2),27,2DEBleXFxSOYbb1VyTy8du,"Devil In Her Heart - Live At The BBC For ""Pop Go The Beatles"" / 25th September, 1963",spotify:track:2DEBleXFxSOYbb1VyTy8du,0.788,0.714,0.534,0.000262,0.344,-10.296,0.0318,122.336,0.897,23
2144,The Beetles,On Air - Live At The BBC (Vol.2),28,0dTcNeWaYDZIvJxD2QrH4H,"The 49 Weeks - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:0dTcNeWaYDZIvJxD2QrH4H,0.977,0.861,0.2,0.0,0.221,-19.124,0.92,112.889,0.98,0
2145,The Beetles,On Air - Live At The BBC (Vol.2),29,1HfRcPdQoV3Qrzvj5sTv44,"Sure To Fall (In Love With You) - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:1HfRcPdQoV3Qrzvj5sTv44,0.78,0.662,0.336,0.00123,0.177,-10.685,0.0294,117.334,0.723,20
2146,The Beetles,On Air - Live At The BBC (Vol.2),30,46Yu3BKMgVmS6KhvaCWG3q,"Never Mind, Eh? - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:46Yu3BKMgVmS6KhvaCWG3q,0.961,0.716,0.164,0.0,0.356,-18.487,0.935,91.668,0.546,19
2147,The Beetles,On Air - Live At The BBC (Vol.2),31,5RByFPf1KIxItpeG3dvtBv,"Twist And Shout - Live At The BBC For ""Pop Go The Beatles"" / 6th August, 1963",spotify:track:5RByFPf1KIxItpeG3dvtBv,0.601,0.65,0.753,0.0,0.0432,-9.124,0.0359,129.656,0.932,40
2148,The Beetles,On Air - Live At The BBC (Vol.2),32,4h21X53xAByl6QeXe6Wtjy,"Bye, Bye - Live At The BBC For ""Pop Go The Beatles"" / 24th September, 1963",spotify:track:4h21X53xAByl6QeXe6Wtjy,0.979,0.628,0.201,0.0,0.154,-16.569,0.928,167.525,0.0,0
2149,The Beetles,On Air - Live At The BBC (Vol.2),33,5u5MSuBTlh364jDMzcyTWN,"John - Pop Profile - Live At The BBC / 30th November, 1965",spotify:track:5u5MSuBTlh364jDMzcyTWN,0.738,0.7,0.186,0.0,0.109,-19.332,0.688,110.779,0.832,19
2150,The Beetles,On Air - Live At The BBC (Vol.2),34,51UslSkGPT7TrXYIsEsWAF,"George - Pop Profile - Live At The BBC / 30th November, 1965",spotify:track:51UslSkGPT7TrXYIsEsWAF,0.786,0.596,0.118,0.0,0.192,-22.503,0.704,90.225,0.594,18
2151,The Beetles,On Air - Live At The BBC (Vol.2),1,7tf0cVIeb1wHHch2LadKc2,"I Saw Her Standing There - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:7tf0cVIeb1wHHch2LadKc2,0.143,0.492,0.506,3.42e-06,0.118,-12.635,0.0347,79.471,0.96,25
2152,The Beetles,On Air - Live At The BBC (Vol.2),2,2HXgCRmxRuROwntAqJy5Zq,"Glad All Over - Live At The BBC For ""Saturday Club"" / 24th August, 1963",spotify:track:2HXgCRmxRuROwntAqJy5Zq,0.623,0.638,0.581,0.0,0.53,-12.328,0.0429,96.099,0.959,19
2153,The Beetles,On Air - Live At The BBC (Vol.2),3,7sYQJ0KuMKC24iPt3MpXAo,"Lift Lid Again - Live At The BBC For ""Saturday Club"" / 24th August, 1963",spotify:track:7sYQJ0KuMKC24iPt3MpXAo,0.966,0.678,0.16,0.0,0.315,-24.43,0.947,139.686,0.864,17
2154,The Beetles,On Air - Live At The BBC (Vol.2),4,3DhjiN6CumibuYkQ4lI5sD,"I'll Get You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:3DhjiN6CumibuYkQ4lI5sD,0.303,0.753,0.346,4.03e-06,0.146,-14.072,0.0469,124.64,0.953,22
2155,The Beetles,On Air - Live At The BBC (Vol.2),5,0Xvir6Q79hoZxetCmOuUAT,"She Loves You - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:0Xvir6Q79hoZxetCmOuUAT,0.432,0.43,0.523,0.0,0.105,-10.254,0.0288,155.13,0.904,24
2156,The Beetles,On Air - Live At The BBC (Vol.2),6,1DkUmd3seTv3HZ3kfNgtxK,"Memphis, Tennessee - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:1DkUmd3seTv3HZ3kfNgtxK,0.231,0.757,0.303,0.152,0.109,-11.923,0.0461,98.125,0.703,20
2157,The Beetles,On Air - Live At The BBC (Vol.2),7,2UpYmhDZVmzfdsgvLavmfj,"Happy Birthday Dear Saturday Club - Live At The BBC For ""Saturday Club"" / 5th October, 1963",spotify:track:2UpYmhDZVmzfdsgvLavmfj,0.722,0.759,0.486,0.0,0.105,-11.775,0.137,160.832,0.863,44
2158,The Beetles,On Air - Live At The BBC (Vol.2),8,0qBskWkYJLLRsfxgAhx1wc,"Now Hush, Hush - Live At The BBC For ""Easy Beat"" / 20th October, 1963",spotify:track:0qBskWkYJLLRsfxgAhx1wc,0.93,0.449,0.507,0.0,0.924,-12.375,0.658,86.702,0.444,0
2159,The Beetles,On Air - Live At The BBC (Vol.2),9,2W3J1ngxUu6l0rxM8Ak4qa,"From Me To You - Live At The BBC For ""Easy Beat"" / 20th October, 1963",spotify:track:2W3J1ngxUu6l0rxM8Ak4qa,0.438,0.474,0.785,0.000101,0.533,-8.422,0.0502,143.192,0.793,21
2160,The Beetles,On Air - Live At The BBC (Vol.2),10,6PWpB4J9xKnYh71TXojz9N,"Money (That's What I Want) - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963",spotify:track:6PWpB4J9xKnYh71TXojz9N,0.811,0.633,0.67,0.00156,0.174,-9.888,0.0377,131.226,0.96,23
2161,The Beetles,On Air - Live At The BBC (Vol.2),11,4EYHYNUN84Q90jUvBxerIv,"I Want To Hold Your Hand - Live At The BBC For ""The Beatles Say From Us To You"" / 26th December, 1963",spotify:track:4EYHYNUN84Q90jUvBxerIv,0.674,0.588,0.744,5.99e-05,0.336,-10.502,0.0356,132.471,0.865,25
2162,The Beetles,On Air - Live At The BBC (Vol.2),12,3xohbni06d89qSDGtITdlo,"Brian Bathtubes - Live At The BBC For ""Saturday Club"" / 21st December, 1963",spotify:track:3xohbni06d89qSDGtITdlo,0.953,0.77,0.302,0.0,0.226,-17.059,0.942,61.03,0.797,18
2163,The Beetles,On Air - Live At The BBC (Vol.2),13,5AJaoXVdWEQhvYNsVfFflI,"This Boy - Live At The BBC For ""Saturday Club"" / 21st December, 1963",spotify:track:5AJaoXVdWEQhvYNsVfFflI,0.815,0.632,0.45,0.000104,0.0922,-10.853,0.0323,106.002,0.529,28
2164,The Beetles,On Air - Live At The BBC (Vol.2),14,4lMMyBziWO4BySGjoZFvwt,"If I Wasn’t In America - Live At The BBC For ""Saturday Club"" / 15th February, 1964",spotify:track:4lMMyBziWO4BySGjoZFvwt,0.915,0.674,0.54,0.0012,0.648,-14.934,0.844,76.97,0.958,18
2165,The Beetles,On Air - Live At The BBC (Vol.2),15,2wWRMqKJh0Yg5gnhflDnWD,"I Got A Woman - Live At The BBC For ""Saturday Club"" / 4th April, 1964",spotify:track:2wWRMqKJh0Yg5gnhflDnWD,0.0257,0.592,0.563,0.000961,0.0751,-11.998,0.0505,112.343,0.772,21
2166,The Beetles,On Air - Live At The BBC (Vol.2),16,76EJLnjXsq38img1CneFVq,"Long Tall Sally - Live At The BBC For ""Top Gear"" / 16th July, 1964",spotify:track:76EJLnjXsq38img1CneFVq,0.0026,0.407,0.477,0.00261,0.0411,-11.479,0.0411,173.556,0.782,20
2167,The Beetles,1 (Remastered),1,4aX3n1Pn6jiCbvqBL8eqyP,Love Me Do - Mono / Remastered,spotify:track:4aX3n1Pn6jiCbvqBL8eqyP,0.404,0.524,0.88,0.000191,0.154,-3.865,0.0987,148.058,0.758,56
2168,The Beetles,1 (Remastered),2,1euKWJfJSfPhgSendPrcXb,From Me To You - Mono / Remastered,spotify:track:1euKWJfJSfPhgSendPrcXb,0.507,0.581,0.821,0.0,0.108,-4.387,0.0318,136.145,0.968,57
2169,The Beetles,1 (Remastered),3,6nEkxYIEnrbYH7h1hJ8Xn6,She Loves You - Mono / Remastered,spotify:track:6nEkxYIEnrbYH7h1hJ8Xn6,0.26,0.377,0.916,0.0,0.074,-3.199,0.0481,75.533,0.912,65
2170,The Beetles,1 (Remastered),4,4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,spotify:track:4pbG9SUmWIvsROVLF0zF9s,0.386,0.49,0.715,0.0,0.311,-5.549,0.0476,130.726,0.866,71
2171,The Beetles,1 (Remastered),5,38Vb1J5W5LOs0i7SAF76pa,Can't Buy Me Love - Remastered 2015,spotify:track:38Vb1J5W5LOs0i7SAF76pa,0.118,0.426,0.76,0.0,0.325,-4.082,0.0414,171.838,0.955,55
2172,The Beetles,1 (Remastered),6,1pctwlBtIcKIjQMzsVcGHB,A Hard Day's Night - Remastered 2015,spotify:track:1pctwlBtIcKIjQMzsVcGHB,0.0487,0.546,0.818,0.0,0.0983,-4.89,0.031,138.561,0.756,56
2173,The Beetles,1 (Remastered),7,5hhF25sWnZvXhimOHLjTRE,I Feel Fine - Remastered 2015,spotify:track:5hhF25sWnZvXhimOHLjTRE,0.0904,0.564,0.827,3.73e-06,0.127,-7.089,0.0283,89.847,0.912,62
2174,The Beetles,1 (Remastered),8,5ylLypaOksxWd75YrGtx2N,Eight Days A Week - Remastered 2015,spotify:track:5ylLypaOksxWd75YrGtx2N,0.265,0.636,0.677,0.0,0.215,-5.605,0.0316,138.707,0.837,54
2175,The Beetles,1 (Remastered),9,7nhrlsT1P4qsslp28UA1BI,Ticket To Ride - Remastered 2015,spotify:track:7nhrlsT1P4qsslp28UA1BI,0.0638,0.554,0.904,0.0,0.259,-6.319,0.0536,123.443,0.801,54
2176,The Beetles,1 (Remastered),10,3Smida2eCUsLzDcmZqXEZ3,Help! - Remastered 2015,spotify:track:3Smida2eCUsLzDcmZqXEZ3,0.149,0.602,0.736,0.0,0.0776,-6.51,0.0332,94.931,0.819,56
2177,The Beetles,1 (Remastered),11,4E5rL7YL0hVUPqeMSpjEF2,Yesterday - Remastered 2015,spotify:track:4E5rL7YL0hVUPqeMSpjEF2,0.871,0.401,0.189,0.0,0.0968,-11.189,0.0287,94.509,0.357,59
2178,The Beetles,1 (Remastered),12,29b2b96jozyD9GPCkOrVLs,Day Tripper - Remastered 2015,spotify:track:29b2b96jozyD9GPCkOrVLs,0.12,0.665,0.782,4.19e-06,0.125,-8.438,0.0307,137.453,0.731,63
2179,The Beetles,1 (Remastered),13,1hTUFqJuQAMjXVGwUPWDqi,We Can Work It Out - Remastered 2015,spotify:track:1hTUFqJuQAMjXVGwUPWDqi,0.0635,0.378,0.677,0.0,0.183,-8.63,0.0298,106.071,0.648,59
